Datetime,Close,High,Low,Open,Volume
2025-03-04 06:00:00+00:00,20531.25,20572.0,20524.0,20568.5,1122
2025-03-04 06:15:00+00:00,20562.5,20583.0,20531.75,20532.0,1555
2025-03-04 06:30:00+00:00,20547.5,20577.5,20527.0,20563.5,2107
2025-03-04 06:45:00+00:00,20559.5,20580.25,20545.0,20547.25,1455
2025-03-04 07:00:00+00:00,20501.0,20568.75,20482.0,20560.0,3627
2025-03-04 07:15:00+00:00,20506.5,20518.0,20492.25,20500.75,1657
2025-03-04 07:30:00+00:00,20512.5,20517.75,20482.0,20506.75,1346
2025-03-04 07:45:00+00:00,20489.5,20518.0,20475.25,20512.5,1880
2025-03-04 08:00:00+00:00,20511.25,20516.5,20462.75,20488.25,3850
2025-03-04 08:15:00+00:00,20526.25,20531.5,20489.0,20514.25,2295
2025-03-04 08:30:00+00:00,20559.25,20563.5,20520.0,20525.25,3221
2025-03-04 08:45:00+00:00,20517.0,20557.0,20499.0,20555.0,2907
2025-03-04 09:00:00+00:00,20534.75,20566.0,20511.25,20516.0,3311
2025-03-04 09:15:00+00:00,20535.5,20537.25,20507.75,20533.75,2302
2025-03-04 09:30:00+00:00,20523.75,20537.25,20489.5,20533.5,2739
2025-03-04 09:45:00+00:00,20495.5,20535.5,20494.25,20523.0,1980
2025-03-04 10:00:00+00:00,20503.25,20505.0,20444.0,20496.5,4124
2025-03-04 10:15:00+00:00,20460.5,20514.5,20458.75,20501.0,2372
2025-03-04 10:30:00+00:00,20458.75,20479.5,20445.25,20461.0,3019
2025-03-04 10:45:00+00:00,20462.75,20477.5,20451.0,20458.0,1953
2025-03-04 11:00:00+00:00,20469.25,20488.25,20451.0,20462.5,2554
2025-03-04 11:15:00+00:00,20481.75,20482.75,20454.0,20468.5,1681
2025-03-04 11:30:00+00:00,20472.25,20493.0,20438.25,20482.25,3121
2025-03-04 11:45:00+00:00,20475.0,20493.25,20467.5,20471.5,2313
2025-03-04 12:00:00+00:00,20412.75,20474.75,20412.75,20474.25,5050
2025-03-04 12:15:00+00:00,20311.5,20423.25,20305.25,20412.5,10400
2025-03-04 12:30:00+00:00,20356.25,20371.5,20310.75,20311.25,6034
2025-03-04 12:45:00+00:00,20319.75,20378.25,20315.25,20355.75,6099
2025-03-04 13:00:00+00:00,20290.25,20332.75,20286.0,20320.75,9143
2025-03-04 13:15:00+00:00,20273.25,20314.5,20262.25,20290.25,6987
2025-03-04 13:30:00+00:00,20338.25,20353.25,20270.0,20272.75,9875
2025-03-04 13:45:00+00:00,20326.25,20356.0,20309.5,20337.5,8431
2025-03-04 14:00:00+00:00,20383.0,20398.5,20320.75,20324.5,11293
2025-03-04 14:15:00+00:00,20342.75,20387.25,20323.0,20384.0,16911
2025-03-04 14:30:00+00:00,20330.5,20430.0,20260.0,20342.5,61132
2025-03-04 14:45:00+00:00,20231.75,20413.0,20227.75,20330.5,33675
2025-03-04 15:00:00+00:00,20207.25,20255.0,20161.0,20230.5,40429
2025-03-04 15:15:00+00:00,20159.25,20206.0,20075.25,20205.0,43081
2025-03-04 15:30:00+00:00,20235.5,20243.0,20135.0,20158.75,35921
2025-03-04 15:45:00+00:00,20196.25,20263.25,20158.75,20234.25,30697
2025-03-04 16:00:00+00:00,20204.25,20223.5,20111.0,20197.5,28793
2025-03-04 16:15:00+00:00,20142.25,20230.5,20108.5,20203.75,22506
2025-03-04 16:30:00+00:00,20252.0,20264.25,20139.25,20142.75,23462
2025-03-04 16:45:00+00:00,20299.0,20337.75,20232.75,20251.5,27032
2025-03-04 17:00:00+00:00,20301.0,20328.5,20265.75,20298.0,18569
2025-03-04 17:15:00+00:00,20396.0,20436.25,20287.0,20301.25,25468
2025-03-04 17:30:00+00:00,20368.75,20404.0,20331.0,20395.0,24080
2025-03-04 17:45:00+00:00,20337.0,20414.5,20318.0,20368.5,17357
2025-03-04 18:00:00+00:00,20480.5,20495.75,20310.75,20338.0,25322
2025-03-04 18:15:00+00:00,20380.0,20483.5,20369.0,20480.5,18147
2025-03-04 18:30:00+00:00,20455.0,20476.75,20351.0,20379.25,16377
2025-03-04 18:45:00+00:00,20500.5,20523.0,20434.25,20454.5,16164
2025-03-04 19:00:00+00:00,20550.25,20588.25,20497.75,20500.0,23612
2025-03-04 19:15:00+00:00,20564.25,20624.0,20536.0,20550.0,20013
2025-03-04 19:30:00+00:00,20604.25,20616.0,20538.0,20563.75,16477
2025-03-04 19:45:00+00:00,20618.75,20632.25,20582.0,20603.5,13190
2025-03-04 20:00:00+00:00,20666.75,20680.75,20598.75,20619.25,16610
2025-03-04 20:15:00+00:00,20671.75,20732.5,20641.75,20666.75,20609
2025-03-04 20:30:00+00:00,20525.25,20680.25,20483.5,20672.0,35590
2025-03-04 20:45:00+00:00,20397.5,20552.75,20324.5,20526.25,49085
2025-03-04 21:00:00+00:00,20480.25,20515.0,20394.0,20396.75,22991
2025-03-04 21:15:00+00:00,20562.75,20593.25,20459.25,20480.25,10133
2025-03-04 21:30:00+00:00,20513.75,20572.25,20483.0,20562.75,5943
2025-03-04 21:45:00+00:00,20537.0,20543.0,20502.0,20514.5,2315
2025-03-04 23:00:00+00:00,20568.5,20574.0,20531.75,20555.0,917
2025-03-04 23:15:00+00:00,20587.25,20592.0,20556.25,20568.5,1071
2025-03-04 23:30:00+00:00,20575.5,20595.25,20570.0,20586.0,1386
2025-03-04 23:45:00+00:00,20578.0,20581.0,20559.5,20576.75,1257
2025-03-05 00:00:00+00:00,20566.0,20588.75,20560.25,20579.5,1290
2025-03-05 00:15:00+00:00,20541.25,20569.25,20520.5,20565.75,2108
2025-03-05 00:30:00+00:00,20523.75,20546.25,20485.5,20541.5,2733
2025-03-05 00:45:00+00:00,20533.75,20539.5,20514.5,20524.0,1565
2025-03-05 01:00:00+00:00,20517.75,20542.5,20504.5,20535.0,2095
2025-03-05 01:15:00+00:00,20521.0,20539.75,20494.5,20518.5,2294
2025-03-05 01:30:00+00:00,20535.75,20539.75,20452.5,20523.0,3723
2025-03-05 01:45:00+00:00,20503.25,20539.25,20501.0,20536.25,1783
2025-03-05 02:00:00+00:00,20465.5,20505.0,20459.75,20501.5,1985
2025-03-05 02:15:00+00:00,20473.5,20501.75,20456.0,20467.75,2336
2025-03-05 02:30:00+00:00,20492.75,20496.5,20440.5,20476.25,2117
2025-03-05 02:45:00+00:00,20479.75,20510.5,20474.0,20493.25,2000
2025-03-05 03:00:00+00:00,20550.75,20558.0,20458.0,20476.5,2694
2025-03-05 03:15:00+00:00,20536.25,20553.75,20532.5,20551.5,1421
2025-03-05 03:30:00+00:00,20509.75,20548.25,20498.75,20534.75,1690
2025-03-05 03:45:00+00:00,20549.25,20563.5,20499.25,20508.0,2168
2025-03-05 04:00:00+00:00,20556.5,20567.75,20530.25,20546.5,1334
2025-03-05 04:15:00+00:00,20541.5,20559.5,20538.25,20556.0,810
2025-03-05 04:30:00+00:00,20540.25,20543.5,20529.0,20542.5,587
2025-03-05 04:45:00+00:00,20538.75,20542.25,20531.5,20538.75,378
2025-03-05 05:00:00+00:00,20542.25,20553.5,20540.5,20551.5,687
2025-03-05 05:15:00+00:00,20506.25,20541.25,20506.0,20541.25,1454
2025-03-05 05:30:00+00:00,20545.5,20549.0,20507.0,20507.25,1284
2025-03-05 05:45:00+00:00,20549.25,20557.75,20544.5,20545.75,794
2025-03-05 06:00:00+00:00,20564.0,20566.75,20544.5,20549.25,740
2025-03-05 06:15:00+00:00,20525.5,20564.75,20522.0,20564.25,962
2025-03-05 06:30:00+00:00,20540.25,20549.5,20518.0,20526.0,1213
2025-03-05 06:45:00+00:00,20549.0,20559.25,20536.0,20540.25,742
2025-03-05 07:00:00+00:00,20546.5,20577.0,20537.0,20549.0,2047
2025-03-05 07:15:00+00:00,20553.25,20557.25,20539.25,20545.0,1082
2025-03-05 07:30:00+00:00,20547.25,20560.75,20538.0,20551.5,1180
2025-03-05 07:45:00+00:00,20541.25,20561.75,20535.25,20547.25,1341
2025-03-05 08:00:00+00:00,20534.75,20548.75,20513.75,20542.25,3643
2025-03-05 08:15:00+00:00,20602.5,20609.75,20535.5,20535.75,3847
2025-03-05 08:30:00+00:00,20560.25,20605.5,20555.0,20602.5,2751
2025-03-05 08:45:00+00:00,20551.0,20564.25,20536.5,20560.25,2070
2025-03-05 09:00:00+00:00,20565.0,20570.5,20517.0,20551.25,2857
2025-03-05 09:15:00+00:00,20594.25,20603.0,20551.75,20563.75,2502
2025-03-05 09:30:00+00:00,20618.25,20620.0,20592.0,20594.0,2841
2025-03-05 09:45:00+00:00,20609.0,20629.5,20600.0,20619.0,2214
2025-03-05 10:00:00+00:00,20570.0,20622.0,20558.0,20609.75,3504
2025-03-05 10:15:00+00:00,20544.5,20574.25,20534.75,20570.5,2356
2025-03-05 10:30:00+00:00,20575.25,20584.25,20541.5,20544.75,2338
2025-03-05 10:45:00+00:00,20545.5,20588.5,20540.0,20575.75,1782
2025-03-05 11:00:00+00:00,20543.25,20553.25,20526.5,20548.0,2431
2025-03-05 11:15:00+00:00,20541.0,20552.5,20525.0,20542.75,1608
2025-03-05 11:30:00+00:00,20550.75,20556.5,20528.25,20540.0,1820
2025-03-05 11:45:00+00:00,20492.25,20557.5,20441.0,20550.5,5659
2025-03-05 12:00:00+00:00,20500.75,20527.5,20480.75,20492.75,2935
2025-03-05 12:15:00+00:00,20495.0,20505.5,20460.25,20501.25,2985
2025-03-05 12:30:00+00:00,20522.25,20523.75,20494.0,20495.0,3601
2025-03-05 12:45:00+00:00,20486.0,20525.25,20472.0,20523.0,4065
2025-03-05 13:00:00+00:00,20482.75,20523.25,20454.0,20486.0,6912
2025-03-05 13:15:00+00:00,20426.5,20488.75,20403.75,20482.25,7028
2025-03-05 13:30:00+00:00,20415.5,20469.25,20413.25,20426.25,5251
2025-03-05 13:45:00+00:00,20419.5,20466.0,20408.5,20415.25,6056
2025-03-05 14:00:00+00:00,20439.0,20441.25,20379.5,20419.75,6927
2025-03-05 14:15:00+00:00,20420.75,20465.75,20413.0,20440.75,7706
2025-03-05 14:30:00+00:00,20428.75,20455.75,20313.75,20421.25,45782
2025-03-05 14:45:00+00:00,20316.75,20434.0,20270.5,20423.25,36353
2025-03-05 15:00:00+00:00,20433.5,20497.0,20322.75,20322.75,38056
2025-03-05 15:15:00+00:00,20329.75,20442.5,20300.0,20433.0,36064
2025-03-05 15:30:00+00:00,20408.5,20440.0,20312.0,20330.5,24810
2025-03-05 15:45:00+00:00,20391.25,20437.25,20334.25,20408.75,21866
2025-03-05 16:00:00+00:00,20295.5,20390.75,20251.5,20390.75,24888
2025-03-05 16:15:00+00:00,20300.25,20309.0,20253.5,20296.0,19223
2025-03-05 16:30:00+00:00,20233.0,20300.0,20218.75,20300.0,20939
2025-03-05 16:45:00+00:00,20338.0,20379.75,20215.0,20234.0,29782
2025-03-05 17:00:00+00:00,20368.25,20401.75,20331.0,20337.0,25050
2025-03-05 17:15:00+00:00,20472.75,20477.25,20365.0,20368.75,19436
2025-03-05 17:30:00+00:00,20495.75,20512.25,20461.75,20472.5,14410
2025-03-05 17:45:00+00:00,20570.5,20575.75,20440.0,20495.5,20129
2025-03-05 18:00:00+00:00,20522.5,20585.25,20446.0,20570.25,28166
2025-03-05 18:15:00+00:00,20504.25,20547.5,20483.0,20521.5,14683
2025-03-05 18:30:00+00:00,20479.25,20528.5,20448.5,20505.25,18993
2025-03-05 18:45:00+00:00,20590.5,20596.75,20480.0,20480.0,15269
2025-03-05 19:00:00+00:00,20693.5,20705.5,20558.25,20590.25,22304
2025-03-05 19:15:00+00:00,20639.75,20711.25,20632.25,20694.0,18136
2025-03-05 19:30:00+00:00,20638.25,20671.0,20599.25,20640.0,14539
2025-03-05 19:45:00+00:00,20651.0,20694.75,20623.5,20639.5,12503
2025-03-05 20:00:00+00:00,20712.0,20725.0,20645.5,20651.0,14341
2025-03-05 20:15:00+00:00,20690.5,20722.5,20605.75,20713.25,18725
2025-03-05 20:30:00+00:00,20684.0,20694.0,20638.75,20690.75,14849
2025-03-05 20:45:00+00:00,20657.5,20704.75,20602.0,20684.25,32988
2025-03-05 21:00:00+00:00,20596.75,20663.0,20577.75,20658.0,12589
2025-03-05 21:15:00+00:00,20613.5,20629.0,20597.0,20598.25,2032
2025-03-05 21:30:00+00:00,20608.75,20618.5,20590.25,20612.25,1707
2025-03-05 21:45:00+00:00,20611.75,20620.0,20593.5,20608.0,1778
2025-03-05 23:00:00+00:00,20637.0,20643.5,20604.75,20605.25,522
2025-03-05 23:15:00+00:00,20621.25,20637.0,20614.25,20636.0,675
2025-03-05 23:30:00+00:00,20615.25,20622.75,20589.0,20621.5,1116
2025-03-05 23:45:00+00:00,20605.0,20616.5,20604.75,20615.0,447
2025-03-06 00:00:00+00:00,20629.25,20632.0,20593.75,20604.5,1003
2025-03-06 00:15:00+00:00,20632.75,20637.25,20622.75,20629.75,1095
2025-03-06 00:30:00+00:00,20623.75,20634.5,20621.0,20633.0,472
2025-03-06 00:45:00+00:00,20591.0,20623.25,20582.0,20623.25,1119
2025-03-06 01:00:00+00:00,20609.0,20612.25,20583.5,20591.0,1192
2025-03-06 01:15:00+00:00,20611.5,20614.25,20597.5,20608.0,948
2025-03-06 01:30:00+00:00,20599.75,20612.0,20587.5,20611.5,979
2025-03-06 01:45:00+00:00,20615.25,20618.0,20593.5,20599.75,671
2025-03-06 02:00:00+00:00,20618.25,20631.25,20613.25,20614.5,1251
2025-03-06 02:15:00+00:00,20598.25,20619.25,20590.0,20618.25,955
2025-03-06 02:30:00+00:00,20602.75,20623.75,20594.5,20597.25,1269
2025-03-06 02:45:00+00:00,20605.25,20611.0,20601.75,20603.5,379
2025-03-06 03:00:00+00:00,20596.0,20607.75,20592.5,20607.25,557
2025-03-06 03:15:00+00:00,20603.0,20606.5,20593.0,20595.25,543
2025-03-06 03:30:00+00:00,20613.75,20618.25,20597.25,20603.25,628
2025-03-06 03:45:00+00:00,20623.0,20627.25,20614.0,20614.25,504
2025-03-06 04:00:00+00:00,20627.5,20631.0,20620.25,20623.25,621
2025-03-06 04:15:00+00:00,20627.0,20636.0,20623.75,20626.5,564
2025-03-06 04:30:00+00:00,20633.0,20640.0,20628.0,20628.0,539
2025-03-06 04:45:00+00:00,20639.25,20647.0,20633.75,20634.5,685
2025-03-06 05:00:00+00:00,20644.25,20644.75,20636.5,20639.0,610
2025-03-06 05:15:00+00:00,20634.5,20647.5,20634.5,20644.75,455
2025-03-06 05:30:00+00:00,20628.0,20639.5,20626.0,20634.75,517
2025-03-06 05:45:00+00:00,20611.25,20629.25,20607.0,20627.75,1055
2025-03-06 06:00:00+00:00,20620.25,20624.25,20596.5,20612.5,1556
2025-03-06 06:15:00+00:00,20632.25,20634.0,20617.5,20621.25,712
2025-03-06 06:30:00+00:00,20637.75,20640.0,20630.0,20630.5,506
2025-03-06 06:45:00+00:00,20635.25,20640.5,20629.25,20637.5,441
2025-03-06 07:00:00+00:00,20628.75,20642.25,20625.5,20635.75,1051
2025-03-06 07:15:00+00:00,20612.5,20635.75,20610.75,20627.0,1343
2025-03-06 07:30:00+00:00,20580.0,20623.25,20575.25,20613.5,2258
2025-03-06 07:45:00+00:00,20535.25,20585.75,20531.5,20580.5,3756
2025-03-06 08:00:00+00:00,20500.25,20556.5,20468.75,20532.75,6977
2025-03-06 08:15:00+00:00,20506.75,20533.5,20477.5,20500.5,3776
2025-03-06 08:30:00+00:00,20479.5,20509.0,20463.0,20506.25,2807
2025-03-06 08:45:00+00:00,20444.25,20491.75,20432.0,20480.0,3004
2025-03-06 09:00:00+00:00,20446.0,20486.0,20420.0,20443.25,4420
2025-03-06 09:15:00+00:00,20395.5,20459.0,20391.0,20446.0,4037
2025-03-06 09:30:00+00:00,20436.0,20438.25,20376.25,20396.25,3661
2025-03-06 09:45:00+00:00,20409.5,20444.75,20390.5,20436.75,3295
2025-03-06 10:00:00+00:00,20403.75,20419.75,20372.0,20408.5,3542
2025-03-06 10:15:00+00:00,20428.75,20439.5,20396.75,20404.25,2644
2025-03-06 10:30:00+00:00,20393.5,20429.75,20385.0,20429.25,2802
2025-03-06 10:45:00+00:00,20380.25,20403.0,20365.5,20396.5,2623
2025-03-06 11:00:00+00:00,20378.0,20390.0,20352.75,20379.25,3029
2025-03-06 11:15:00+00:00,20386.0,20402.0,20369.25,20379.0,2481
2025-03-06 11:30:00+00:00,20417.0,20419.5,20383.0,20385.5,3001
2025-03-06 11:45:00+00:00,20424.0,20429.75,20409.5,20416.5,2550
2025-03-06 12:00:00+00:00,20394.5,20429.75,20386.5,20423.5,3013
2025-03-06 12:15:00+00:00,20405.5,20408.5,20373.25,20394.0,2988
2025-03-06 12:30:00+00:00,20373.75,20411.25,20354.75,20405.5,3901
2025-03-06 12:45:00+00:00,20371.0,20390.75,20361.5,20373.0,2812
2025-03-06 13:00:00+00:00,20329.5,20374.25,20323.5,20371.75,5137
2025-03-06 13:15:00+00:00,20318.0,20345.5,20299.0,20330.75,5049
2025-03-06 13:30:00+00:00,20348.5,20385.0,20309.0,20317.5,7952
2025-03-06 13:45:00+00:00,20326.5,20350.5,20315.75,20349.0,5203
2025-03-06 14:00:00+00:00,20362.25,20373.0,20305.5,20325.75,5866
2025-03-06 14:15:00+00:00,20310.25,20358.75,20303.5,20357.75,6723
2025-03-06 14:30:00+00:00,20248.25,20319.75,20228.25,20310.75,43655
2025-03-06 14:45:00+00:00,20281.5,20344.0,20241.0,20248.5,28197
2025-03-06 15:00:00+00:00,20403.0,20427.5,20253.25,20282.75,35288
2025-03-06 15:15:00+00:00,20458.25,20483.5,20395.5,20401.0,27916
2025-03-06 15:30:00+00:00,20494.75,20513.25,20415.0,20458.5,20327
2025-03-06 15:45:00+00:00,20429.75,20508.0,20385.0,20493.25,20842
2025-03-06 16:00:00+00:00,20459.0,20496.0,20424.5,20431.0,16583
2025-03-06 16:15:00+00:00,20408.0,20467.5,20349.0,20458.5,21498
2025-03-06 16:30:00+00:00,20341.75,20477.25,20324.75,20406.75,23493
2025-03-06 16:45:00+00:00,20252.0,20358.25,20246.25,20341.0,21364
2025-03-06 17:00:00+00:00,20168.75,20277.25,20157.75,20252.0,31178
2025-03-06 17:15:00+00:00,20155.75,20231.75,20127.5,20169.75,23124
