Datetime,Close,High,Low,Open,Volume
2025-03-05 11:00:00+00:00,20492.25,20557.5,20441.0,20548.0,11518
2025-03-05 12:00:00+00:00,20486.0,20527.5,20460.25,20492.75,13586
2025-03-05 13:00:00+00:00,20419.5,20523.25,20403.75,20486.0,25247
2025-03-05 14:00:00+00:00,20316.75,20465.75,20270.5,20419.75,96768
2025-03-05 15:00:00+00:00,20391.25,20497.0,20300.0,20322.75,120796
2025-03-05 16:00:00+00:00,20338.0,20390.75,20215.0,20390.75,94832
2025-03-05 17:00:00+00:00,20570.5,20575.75,20331.0,20337.0,79025
2025-03-05 18:00:00+00:00,20590.5,20596.75,20446.0,20570.25,77111
2025-03-05 19:00:00+00:00,20651.0,20711.25,20558.25,20590.25,67482
2025-03-05 20:00:00+00:00,20657.5,20725.0,20602.0,20651.0,80903
2025-03-05 21:00:00+00:00,20611.75,20663.0,20577.75,20658.0,18106
2025-03-05 23:00:00+00:00,20605.0,20643.5,20589.0,20605.25,0
2025-03-06 00:00:00+00:00,20591.0,20637.25,20582.0,20604.5,3689
2025-03-06 01:00:00+00:00,20615.25,20618.0,20583.5,20591.0,3790
2025-03-06 02:00:00+00:00,20605.25,20631.25,20590.0,20614.5,3854
2025-03-06 03:00:00+00:00,20623.0,20627.25,20592.5,20607.25,2232
2025-03-06 04:00:00+00:00,20639.25,20647.0,20620.25,20623.25,2409
2025-03-06 05:00:00+00:00,20611.25,20647.5,20607.0,20639.0,2637
2025-03-06 06:00:00+00:00,20635.25,20640.5,20596.5,20612.5,3215
2025-03-06 07:00:00+00:00,20535.25,20642.25,20531.5,20635.75,8408
2025-03-06 08:00:00+00:00,20444.25,20556.5,20432.0,20532.75,16564
2025-03-06 09:00:00+00:00,20409.5,20486.0,20376.25,20443.25,15413
2025-03-06 10:00:00+00:00,20380.25,20439.5,20365.5,20408.5,11611
2025-03-06 11:00:00+00:00,20424.0,20429.75,20352.75,20379.25,11061
2025-03-06 12:00:00+00:00,20371.0,20429.75,20354.75,20423.5,12714
2025-03-06 13:00:00+00:00,20326.5,20385.0,20299.0,20371.75,23341
2025-03-06 14:00:00+00:00,20281.5,20373.0,20228.25,20325.75,84441
2025-03-06 15:00:00+00:00,20429.75,20513.25,20253.25,20282.75,104373
2025-03-06 16:00:00+00:00,20252.0,20496.0,20246.25,20431.0,82938
2025-03-06 17:00:00+00:00,20171.25,20277.25,20088.25,20252.0,92693
2025-03-06 18:00:00+00:00,20119.0,20208.0,20040.0,20171.0,66959
2025-03-06 19:00:00+00:00,20050.5,20207.5,20003.0,20118.5,81322
2025-03-06 20:00:00+00:00,20093.5,20155.0,20026.5,20051.25,91614
2025-03-06 21:00:00+00:00,20173.5,20217.25,20075.25,20092.5,25258
2025-03-06 23:00:00+00:00,20187.0,20225.75,20168.0,20214.5,0
2025-03-07 00:00:00+00:00,20174.5,20202.25,20141.0,20187.5,5992
2025-03-07 01:00:00+00:00,20197.0,20220.0,20161.0,20175.25,4929
2025-03-07 02:00:00+00:00,20195.0,20216.75,20175.75,20196.5,3718
2025-03-07 03:00:00+00:00,20170.75,20199.5,20163.5,20198.5,2706
2025-03-07 04:00:00+00:00,20181.25,20191.5,20156.0,20169.75,2787
2025-03-07 05:00:00+00:00,20153.25,20186.0,20136.75,20166.75,3460
2025-03-07 06:00:00+00:00,20129.0,20157.0,20111.5,20154.5,5321
2025-03-07 07:00:00+00:00,20166.25,20176.75,20120.25,20128.0,5563
2025-03-07 08:00:00+00:00,20169.5,20187.25,20144.25,20167.5,8132
2025-03-07 09:00:00+00:00,20197.5,20228.0,20158.5,20168.75,8368
2025-03-07 10:00:00+00:00,20177.75,20200.75,20157.5,20197.75,4659
2025-03-07 11:00:00+00:00,20184.75,20202.0,20150.75,20179.0,4875
2025-03-07 12:00:00+00:00,20125.0,20184.25,20092.0,20184.25,11799
2025-03-07 13:00:00+00:00,20066.25,20273.0,20038.5,20124.0,38525
2025-03-07 14:00:00+00:00,20140.75,20242.0,20023.75,20066.0,90653
2025-03-07 15:00:00+00:00,20021.0,20193.0,19887.75,20139.5,114547
2025-03-07 16:00:00+00:00,19830.25,20034.5,19765.75,20021.0,87052
2025-03-07 17:00:00+00:00,19945.75,20084.25,19771.0,19831.25,93649
2025-03-07 18:00:00+00:00,20169.25,20176.75,19943.0,19945.5,83578
2025-03-07 19:00:00+00:00,20192.75,20274.0,20120.75,20169.75,67522
2025-03-07 20:00:00+00:00,20225.0,20286.25,20098.5,20193.5,82191
2025-03-07 21:00:00+00:00,20207.25,20232.25,20145.5,20224.0,18374
2025-03-09 22:00:00+00:00,20012.0,20147.0,19995.5,20147.0,11278
2025-03-09 23:00:00+00:00,20034.5,20061.5,19932.25,20014.0,7478
2025-03-10 00:00:00+00:00,20066.0,20067.5,20007.0,20033.25,9280
2025-03-10 01:00:00+00:00,20133.5,20136.5,20060.5,20067.0,8688
2025-03-10 02:00:00+00:00,20137.75,20156.5,20117.0,20133.0,5225
2025-03-10 03:00:00+00:00,20123.5,20151.75,20102.25,20136.5,4662
2025-03-10 04:00:00+00:00,20094.25,20152.5,20091.25,20126.5,4387
2025-03-10 05:00:00+00:00,20090.75,20132.75,20078.0,20094.5,4774
2025-03-10 06:00:00+00:00,20110.75,20124.25,20091.75,20091.75,3561
2025-03-10 07:00:00+00:00,20091.25,20140.75,20085.25,20112.0,6129
2025-03-10 08:00:00+00:00,19960.0,20113.0,19949.0,20094.0,18002
2025-03-10 09:00:00+00:00,20002.0,20055.25,19951.25,19958.0,15633
2025-03-10 10:00:00+00:00,19970.0,20024.5,19940.0,20006.5,8966
2025-03-10 11:00:00+00:00,19951.5,20020.5,19920.5,19970.75,12812
2025-03-10 12:00:00+00:00,19913.75,19955.75,19861.0,19951.75,19765
2025-03-10 13:00:00+00:00,19790.25,19942.0,19744.25,19914.0,79794
2025-03-10 14:00:00+00:00,19554.25,19791.0,19521.0,19791.0,115492
2025-03-10 15:00:00+00:00,19587.5,19702.75,19550.0,19554.0,86519
2025-03-10 16:00:00+00:00,19542.75,19639.25,19522.75,19586.5,61626
2025-03-10 17:00:00+00:00,19441.75,19553.0,19422.0,19542.5,73018
2025-03-10 18:00:00+00:00,19338.75,19500.0,19330.0,19442.0,66637
2025-03-10 19:00:00+00:00,19464.0,19551.25,19272.5,19338.5,129435
2025-03-10 20:00:00+00:00,19472.0,19488.75,19416.25,19463.75,29019
2025-03-10 22:00:00+00:00,19376.5,19461.5,19370.5,19440.0,0
2025-03-10 23:00:00+00:00,19304.25,19401.0,19229.25,19377.5,14388
2025-03-11 00:00:00+00:00,19206.0,19329.5,19139.25,19306.5,14621
2025-03-11 01:00:00+00:00,19254.75,19272.0,19146.75,19208.0,13279
2025-03-11 02:00:00+00:00,19391.25,19420.0,19247.25,19256.75,15619
2025-03-11 03:00:00+00:00,19437.25,19494.5,19393.25,19393.25,10665
2025-03-11 04:00:00+00:00,19465.5,19494.5,19433.5,19435.0,5900
2025-03-11 05:00:00+00:00,19477.75,19491.75,19446.0,19465.5,4889
2025-03-11 06:00:00+00:00,19474.25,19519.75,19458.0,19475.75,6045
2025-03-11 07:00:00+00:00,19482.0,19494.5,19403.0,19474.25,9583
2025-03-11 08:00:00+00:00,19564.0,19568.5,19468.75,19481.0,14488
2025-03-11 09:00:00+00:00,19544.75,19581.75,19531.0,19563.25,12639
2025-03-11 10:00:00+00:00,19534.0,19561.5,19507.0,19544.5,14013
2025-03-11 11:00:00+00:00,19578.0,19578.0,19470.5,19533.75,12439
2025-03-11 12:00:00+00:00,19453.0,19585.0,19439.25,19576.75,24449
2025-03-11 13:00:00+00:00,19521.0,19599.0,19385.75,19453.75,83770
2025-03-11 14:00:00+00:00,19315.0,19613.25,19264.5,19523.25,136254
2025-03-11 15:00:00+00:00,19423.25,19544.25,19286.0,19311.5,88835
2025-03-11 16:00:00+00:00,19323.0,19446.0,19296.0,19422.25,62435
2025-03-11 17:00:00+00:00,19325.0,19369.5,19201.0,19323.0,77917
2025-03-11 18:00:00+00:00,19638.75,19686.75,19319.0,19326.0,91972
2025-03-11 19:00:00+00:00,19393.25,19677.25,19391.75,19640.0,100556
2025-03-11 20:00:00+00:00,19401.25,19446.0,19371.75,19392.5,25056
2025-03-11 22:00:00+00:00,19469.75,19479.75,19399.25,19412.75,0
2025-03-11 23:00:00+00:00,19476.75,19477.25,19423.5,19468.75,5213
2025-03-12 00:00:00+00:00,19466.25,19499.75,19438.5,19478.0,6456
2025-03-12 01:00:00+00:00,19471.5,19482.75,19442.25,19467.0,4887
2025-03-12 02:00:00+00:00,19452.5,19492.5,19449.5,19472.5,3221
2025-03-12 03:00:00+00:00,19453.75,19468.75,19436.0,19455.25,2675
2025-03-12 04:00:00+00:00,19454.0,19473.0,19440.5,19442.25,2746
2025-03-12 05:00:00+00:00,19480.0,19483.5,19447.75,19455.0,1920
2025-03-12 06:00:00+00:00,19412.0,19480.75,19397.0,19480.25,3749
2025-03-12 07:00:00+00:00,19474.5,19483.0,19387.0,19412.0,8921
2025-03-12 08:00:00+00:00,19547.25,19555.5,19442.0,19474.75,13014
2025-03-12 09:00:00+00:00,19560.25,19565.0,19523.5,19546.0,7936
2025-03-12 10:00:00+00:00,19550.5,19567.25,19524.25,19559.5,6488
2025-03-12 11:00:00+00:00,19582.75,19608.25,19546.75,19551.0,10758
2025-03-12 12:00:00+00:00,19722.0,19788.5,19564.75,19582.5,43881
2025-03-12 13:00:00+00:00,19645.0,19777.5,19589.75,19722.5,96677
2025-03-12 14:00:00+00:00,19475.75,19724.5,19469.5,19643.25,105600
2025-03-12 15:00:00+00:00,19633.0,19638.0,19395.25,19475.0,86211
2025-03-12 16:00:00+00:00,19626.5,19727.75,19586.5,19634.0,77450
2025-03-12 17:00:00+00:00,19539.75,19719.5,19535.5,19627.0,58833
2025-03-12 18:00:00+00:00,19677.75,19706.25,19531.25,19540.0,52139
2025-03-12 19:00:00+00:00,19609.5,19677.75,19554.0,19677.5,74614
2025-03-12 20:00:00+00:00,19572.75,19609.5,19561.5,19609.5,14912
2025-03-12 22:00:00+00:00,19627.25,19637.25,19567.5,19572.0,0
2025-03-12 23:00:00+00:00,19685.25,19688.0,19626.25,19626.25,4642
2025-03-13 00:00:00+00:00,19644.5,19694.0,19639.75,19683.75,4772
2025-03-13 01:00:00+00:00,19638.5,19656.5,19607.0,19643.25,5221
2025-03-13 02:00:00+00:00,19592.25,19644.0,19587.25,19638.0,3903
2025-03-13 03:00:00+00:00,19521.25,19592.75,19510.0,19592.25,6767
2025-03-13 04:00:00+00:00,19481.0,19544.75,19463.0,19538.75,6895
2025-03-13 05:00:00+00:00,19464.0,19504.0,19435.0,19481.75,7484
2025-03-13 06:00:00+00:00,19483.5,19499.0,19400.75,19465.75,9693
2025-03-13 07:00:00+00:00,19432.0,19512.0,19416.75,19483.0,11949
2025-03-13 08:00:00+00:00,19492.75,19494.5,19409.5,19430.75,14955
2025-03-13 09:00:00+00:00,19606.0,19609.0,19460.25,19491.75,15533
2025-03-13 10:00:00+00:00,19575.25,19631.0,19560.25,19605.5,14051
2025-03-13 11:00:00+00:00,19532.0,19595.0,19494.75,19575.5,17654
2025-03-13 12:00:00+00:00,19555.75,19600.0,19477.25,19529.25,28321
2025-03-13 13:00:00+00:00,19368.0,19590.75,19339.5,19556.0,87832
2025-03-13 14:00:00+00:00,19423.25,19570.0,19324.5,19367.5,125470
2025-03-13 15:00:00+00:00,19296.75,19477.5,19276.5,19424.5,90383
2025-03-13 16:00:00+00:00,19288.25,19390.75,19240.5,19297.0,61553
2025-03-13 17:00:00+00:00,19191.0,19312.75,19170.0,19287.5,58230
2025-03-13 18:00:00+00:00,19363.5,19377.0,19186.75,19190.0,67547
2025-03-13 19:00:00+00:00,19251.5,19396.25,19184.25,19362.25,79262
2025-03-13 20:00:00+00:00,19293.0,19328.5,19243.75,19251.75,21655
2025-03-13 22:00:00+00:00,19362.5,19382.0,19296.75,19312.75,0
2025-03-13 23:00:00+00:00,19356.25,19386.5,19349.25,19362.25,5788
2025-03-14 00:00:00+00:00,19400.5,19425.75,19335.0,19358.25,13808
2025-03-14 01:00:00+00:00,19402.75,19432.75,19387.5,19401.25,8083
2025-03-14 02:00:00+00:00,19435.5,19441.5,19401.5,19403.5,5485
2025-03-14 03:00:00+00:00,19449.75,19460.0,19433.0,19434.25,4787
2025-03-14 04:00:00+00:00,19442.0,19458.75,19431.0,19449.75,3824
2025-03-14 05:00:00+00:00,19410.25,19455.25,19404.25,19441.75,4462
2025-03-14 06:00:00+00:00,19413.0,19420.5,19383.75,19410.5,4992
2025-03-14 07:00:00+00:00,19391.75,19422.0,19370.0,19411.25,8321
2025-03-14 08:00:00+00:00,19427.75,19454.0,19375.25,19392.25,11663
2025-03-14 09:00:00+00:00,19441.5,19462.5,19427.0,19428.75,10987
2025-03-14 10:00:00+00:00,19456.5,19487.75,19398.5,19443.0,17635
2025-03-14 11:00:00+00:00,19472.25,19487.25,19424.0,19456.75,14217
2025-03-14 12:00:00+00:00,19496.0,19533.5,19467.0,19472.25,20560
2025-03-14 13:00:00+00:00,19548.25,19620.75,19450.75,19495.75,87855
2025-03-14 14:00:00+00:00,19609.75,19611.0,19437.0,19545.25,135774
2025-03-14 15:00:00+00:00,19680.0,19703.0,19589.25,19610.25,85379
2025-03-14 16:00:00+00:00,19687.0,19707.75,19604.5,19680.0,63753
2025-03-14 17:00:00+00:00,19629.75,19707.25,19619.75,19686.75,57036
2025-03-14 18:00:00+00:00,19674.25,19704.5,19612.25,19630.0,51360
2025-03-14 19:00:00+00:00,19705.25,19742.5,19650.0,19673.75,84990
2025-03-14 20:00:00+00:00,19665.0,19707.25,19640.75,19705.0,24431
2025-03-16 22:00:00+00:00,19569.5,19686.25,19559.5,19668.25,11211
2025-03-16 23:00:00+00:00,19584.0,19611.25,19550.5,19569.25,4705
2025-03-17 00:00:00+00:00,19601.75,19622.75,19564.5,19586.0,7001
2025-03-17 01:00:00+00:00,19609.0,19628.25,19598.75,19600.0,4251
2025-03-17 02:00:00+00:00,19602.5,19611.25,19592.25,19609.25,3327
2025-03-17 03:00:00+00:00,19586.0,19610.0,19583.25,19600.75,2561
2025-03-17 04:00:00+00:00,19595.0,19606.5,19584.25,19584.5,2147
2025-03-17 05:00:00+00:00,19593.75,19600.0,19585.0,19595.75,1325
2025-03-17 06:00:00+00:00,19577.5,19601.75,19562.0,19594.0,2658
2025-03-17 07:00:00+00:00,19592.0,19600.0,19555.0,19577.0,4718
2025-03-17 08:00:00+00:00,19618.25,19627.75,19575.75,19593.25,7316
2025-03-17 09:00:00+00:00,19625.25,19636.5,19604.75,19618.75,5591
2025-03-17 10:00:00+00:00,19680.25,19688.75,19617.25,19624.5,7027
2025-03-17 11:00:00+00:00,19682.75,19717.0,19677.5,19679.0,9225
2025-03-17 12:00:00+00:00,19752.75,19778.5,19660.25,19683.25,20441
2025-03-17 13:00:00+00:00,19789.0,19847.75,19683.25,19751.25,76167
2025-03-17 14:00:00+00:00,19686.0,19816.75,19671.25,19790.0,99448
2025-03-17 15:00:00+00:00,19681.5,19734.5,19628.75,19686.25,53877
2025-03-17 16:00:00+00:00,19699.25,19745.0,19654.75,19682.25,48514
2025-03-17 17:00:00+00:00,19816.0,19833.25,19673.25,19698.5,54868
2025-03-17 18:00:00+00:00,19937.5,19959.25,19814.75,19815.75,62186
2025-03-17 19:00:00+00:00,19832.5,19944.5,19826.0,19936.75,65050
2025-03-17 20:00:00+00:00,19831.25,19838.5,19800.5,19832.5,14808
2025-03-17 22:00:00+00:00,19850.5,19858.0,19813.25,19821.0,0
2025-03-17 23:00:00+00:00,19820.75,19853.0,19817.25,19850.5,3553
2025-03-18 00:00:00+00:00,19794.0,19827.0,19782.75,19821.5,5516
2025-03-18 01:00:00+00:00,19749.75,19806.25,19744.25,19794.0,4810
2025-03-18 02:00:00+00:00,19761.5,19768.25,19747.25,19749.0,2490
2025-03-18 03:00:00+00:00,19732.0,19764.25,19725.75,19760.25,1977
2025-03-18 04:00:00+00:00,19719.0,19747.0,19711.5,19736.75,2047
2025-03-18 05:00:00+00:00,19744.25,19746.75,19718.5,19719.5,2331
2025-03-18 06:00:00+00:00,19767.0,19771.5,19733.5,19743.75,2482
2025-03-18 07:00:00+00:00,19770.75,19780.75,19753.75,19765.75,3213
2025-03-18 08:00:00+00:00,19815.75,19827.75,19761.5,19773.0,6125
2025-03-18 09:00:00+00:00,19771.25,19828.75,19768.0,19814.5,9439
2025-03-18 10:00:00+00:00,19773.0,19776.25,19715.5,19768.75,10095
2025-03-18 11:00:00+00:00,19762.5,19788.25,19722.0,19774.25,5752
2025-03-18 12:00:00+00:00,19698.75,19768.5,19695.5,19761.5,9748
2025-03-18 13:00:00+00:00,19468.25,19724.25,19454.25,19699.0,55239
2025-03-18 14:00:00+00:00,19478.0,19530.0,19431.25,19469.25,52108
2025-03-18 15:00:00+00:00,19456.5,19497.5,19397.75,19476.0,35993
2025-03-18 16:00:00+00:00,19529.0,19548.0,19446.75,19456.5,34061
2025-03-18 17:00:00+00:00,19508.25,19545.0,19447.5,19529.0,26129
2025-03-18 18:00:00+00:00,19542.75,19579.0,19454.75,19508.0,27806
2025-03-18 19:00:00+00:00,19500.25,19547.75,19458.0,19541.5,28913
2025-03-18 20:00:00+00:00,19496.75,19531.5,19495.25,19500.75,7860
2025-03-18 22:00:00+00:00,19503.0,19517.75,19462.5,19496.75,0
2025-03-18 23:00:00+00:00,19504.25,19514.5,19482.0,19503.5,1914
2025-03-19 00:00:00+00:00,19569.25,19591.75,19502.0,19504.25,7764
2025-03-19 01:00:00+00:00,19564.25,19580.0,19555.0,19570.0,3231
2025-03-19 02:00:00+00:00,19547.75,19575.0,19547.25,19567.5,6077
2025-03-19 03:00:00+00:00,19556.25,19568.0,19548.25,19548.25,1442
2025-03-19 04:00:00+00:00,19528.75,19544.25,19524.75,19544.25,1022
2025-03-19 05:00:00+00:00,19532.75,19556.0,19517.5,19530.25,904
2025-03-19 06:00:00+00:00,19533.25,19537.75,19511.25,19531.75,1088
2025-03-19 07:00:00+00:00,19468.75,19533.25,19455.5,19533.25,3690
2025-03-19 08:00:00+00:00,19516.0,19541.25,19467.25,19469.0,4621
2025-03-19 09:00:00+00:00,19558.0,19560.25,19501.0,19516.0,4549
2025-03-19 10:00:00+00:00,19551.5,19578.5,19541.25,19557.5,3807
2025-03-19 11:00:00+00:00,19568.25,19584.75,19542.25,19551.5,4591
2025-03-19 12:00:00+00:00,19557.5,19579.25,19539.0,19567.5,3818
2025-03-19 13:00:00+00:00,19618.75,19639.0,19504.25,19557.75,26036
2025-03-19 14:00:00+00:00,19595.0,19694.25,19585.0,19618.75,24235
2025-03-19 15:00:00+00:00,19715.0,19731.5,19588.0,19590.5,17355
2025-03-19 16:00:00+00:00,19672.0,19728.0,19651.5,19715.0,12302
2025-03-19 17:00:00+00:00,19610.5,19680.75,19584.75,19672.25,10335
2025-03-19 18:00:00+00:00,19820.25,19824.0,19550.0,19603.25,30490
2025-03-19 19:00:00+00:00,19748.5,19935.0,19729.5,19819.0,27007
2025-03-19 20:00:00+00:00,19739.0,19775.25,19735.0,19748.25,4764
2025-03-19 22:00:00+00:00,19807.0,19820.0,19730.25,19746.75,0
2025-03-19 23:00:00+00:00,19823.5,19826.25,19797.0,19806.0,1973
2025-03-20 00:00:00+00:00,19839.0,19847.75,19803.75,19823.5,1336
2025-03-20 01:00:00+00:00,19819.75,19849.0,19817.0,19838.25,1194
2025-03-20 02:00:00+00:00,19860.5,19866.75,19820.0,19820.0,1232
2025-03-20 03:00:00+00:00,19870.5,19885.75,19860.75,19860.75,889
2025-03-20 04:00:00+00:00,19872.25,19883.75,19861.0,19873.0,645
2025-03-20 05:00:00+00:00,19879.5,19881.25,19860.0,19872.5,748
2025-03-20 06:00:00+00:00,19842.0,19880.5,19836.75,19877.75,1097
2025-03-20 07:00:00+00:00,19833.75,19868.25,19830.0,19842.5,1608
2025-03-20 08:00:00+00:00,19846.5,19866.5,19834.75,19835.5,2260
2025-03-20 09:00:00+00:00,19746.75,19850.5,19728.75,19846.75,4388
2025-03-20 10:00:00+00:00,19611.5,19747.0,19530.25,19747.0,7479
2025-03-20 11:00:00+00:00,19641.0,19655.25,19592.25,19616.25,1841
2025-03-20 12:00:00+00:00,19626.5,19658.5,19619.0,19654.0,1588
2025-03-20 13:00:00+00:00,19729.5,19733.5,19554.25,19623.0,10171
2025-03-20 14:00:00+00:00,19838.0,19898.75,19723.25,19728.5,14565
2025-03-20 15:00:00+00:00,19784.0,19857.75,19757.0,19840.5,12084
2025-03-20 16:00:00+00:00,19674.5,19835.0,19659.25,19779.25,12475
2025-03-20 17:00:00+00:00,19650.25,19742.5,19627.25,19675.0,9049
2025-03-20 18:00:00+00:00,19618.25,19699.0,19597.75,19650.75,8265
2025-03-20 19:00:00+00:00,19681.0,19720.0,19615.0,19620.5,12020
2025-03-20 20:00:00+00:00,19690.5,19712.25,19678.0,19682.0,2671
2025-03-20 22:00:00+00:00,19684.0,19715.25,19678.75,19690.75,0
2025-03-20 23:00:00+00:00,19683.25,19686.25,19647.25,19685.0,495
2025-03-21 00:00:00+00:00,19711.0,19720.25,19678.0,19682.25,375
2025-03-21 01:00:00+00:00,19721.0,19728.75,19697.0,19713.5,275
2025-03-21 02:00:00+00:00,19705.25,19725.0,19688.0,19725.0,252
2025-03-21 03:00:00+00:00,19678.75,19696.0,19663.0,19695.0,284
2025-03-21 04:00:00+00:00,19667.75,19689.5,19664.0,19686.25,184
2025-03-21 05:00:00+00:00,19643.25,19666.5,19626.25,19664.75,262
2025-03-21 06:00:00+00:00,19689.5,19689.5,19638.5,19640.75,295
2025-03-21 07:00:00+00:00,19640.0,19690.25,19624.75,19690.0,281
2025-03-21 08:00:00+00:00,19597.75,19670.0,19569.0,19633.25,660
2025-03-21 09:00:00+00:00,19592.75,19614.25,19563.5,19600.0,294
2025-03-21 10:00:00+00:00,19603.5,19646.0,19571.25,19601.5,320
2025-03-21 11:00:00+00:00,19595.75,19626.5,19592.5,19609.0,507
2025-03-21 12:00:00+00:00,19485.5,19631.5,19477.0,19594.25,1280
2025-03-21 13:00:00+00:00,19451.25,19491.0,19408.0,19483.75,1754
2025-03-21 20:00:00+00:00,19970.75,19970.80078125,19970.75,19970.75,589029
